order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O33766,2024-08-31,C4766,P0074,W004,7,38785.06,0.05,8
O33767,2024-06-28,C3297,P0456,W001,8,1816.03,0.23,12
O33768,2024-07-21,C3038,P0445,W004,3,14391.73,0.21,7
O33769,2026-01-03,C4199,P0409,W005,6,16312.35,0.07,11
O33770,2025-02-17,C3330,P0465,W005,5,16677.15,0.06,14
O33771,2025-01-30,C0974,P0056,W001,7,21918.57,0.12,1
O33772,2026-06-07,C3193,P0078,W003,3,18456.97,0.19,15
O33773,2025-10-05,C3618,P0344,W005,1,1697.48,0.07,2
O33774,2025-02-14,C1525,P0127,W003,8,21145.86,0.22,15
O33775,2024-07-15,C1484,P0492,W004,10,7085.06,0.16,13
O33776,2025-05-05,C4336,P0394,W002,10,7208.07,0.03,7
O33777,2025-12-31,C3952,P0383,W001,10,78398.88,0.04,9
O33778,2024-11-01,C2152,P0017,W003,2,13366.85,0.03,12
O33779,2025-05-31,C4351,P0188,W005,9,30639.27,0.05,7
O33780,2025-11-22,C2308,P0162,W001,3,4587.07,0.07,4
O33781,2025-03-14,C1907,P0173,W005,3,7513.55,0.07,9
O33782,2025-05-12,C0486,P0290,W003,4,12718.41,0.09,12
O33783,2025-10-14,C1268,P0031,W003,8,7116.6,0.08,5
O33784,2024-12-21,C4645,P0087,W002,7,10539.34,0.23,15
O33785,2025-01-12,C2170,P0373,W004,7,18664.18,0.18,7
O33786,2024-08-21,C3545,P0476,W004,1,2757.18,0.23,14
O33787,2026-03-26,C0168,P0398,W002,3,3407.29,0.06,12
O33788,2025-09-10,C0088,P0496,W003,3,2720.14,0.07,8
O33789,2024-12-03,C3218,P0404,W001,1,2647.73,0.15,14
O33790,2025-07-01,C1021,P0024,W005,5,32566.37,0.04,13
O33791,2026-02-01,C3438,P0013,W002,4,8493.72,0.17,1
O33792,2024-06-20,C3837,P0497,W003,9,39252.28,0.19,5
O33793,2025-02-22,C4243,P0172,W001,4,3042.04,0.19,2
O33794,2024-11-21,C4112,P0486,W003,5,22835.24,0.13,5
O33795,2025-07-19,C2586,P0390,W001,3,13588.22,0.07,12
O33796,2024-08-23,C2999,P0474,W005,8,12654.95,0.13,3
O33797,2026-02-22,C3002,P0483,W002,2,7795.02,0.19,11
O33798,2025-07-21,C3899,P0285,W003,6,12639.75,0.08,14
O33799,2025-03-02,C1129,P0183,W003,8,35632.11,0.11,7
O33800,2025-11-01,C0046,P0177,W003,8,43359.7,0.03,6
O33801,2026-05-09,C3418,P0124,W004,5,16096.77,0.1,3
O33802,2026-01-16,C1044,P0265,W005,8,34141.68,0.12,4
O33803,2025-10-24,C4953,P0205,W001,1,5165.48,0.04,7
O33804,2025-07-31,C2123,P0286,W005,6,38228.41,0.13,9
O33805,2024-09-24,C3308,P0167,W003,4,10407.87,0.12,6
O33806,2024-11-17,C4151,P0363,W001,7,26368.41,0.18,14
O33807,2024-09-27,C1406,P0132,W003,7,35334.33,0.16,13
O33808,2025-09-15,C4791,P0062,W005,4,6377.54,0.05,15
O33809,2024-06-21,C0776,P0175,W004,4,8769.18,0.08,8
O33810,2024-07-15,C0515,P0153,W003,1,3701.29,0.03,4
O33811,2025-03-15,C1125,P0040,W005,4,5752.54,0.06,7
O33812,2024-09-10,C0462,P0469,W001,7,20185.32,0.15,9
O33813,2025-12-02,C1427,P0365,W005,5,7754.89,0.15,5
O33814,2024-12-31,C2512,P0344,W003,3,4435.36,0.19,6
O33815,2025-04-21,C1879,P0414,W002,7,1750.74,0.14,15
O33816,2025-02-11,C1192,P0462,W004,2,5970.58,0.0,2
O33817,2025-09-05,C3876,P0160,W002,6,16329.02,0.21,1
O33818,2025-12-04,C2960,P0428,W004,10,51805.63,0.24,8
O33819,2025-07-29,C4545,P0142,W003,6,4549.23,0.17,1
O33820,2025-12-22,C1015,P0069,W005,4,5944.08,0.0,14
O33821,2025-07-26,C4908,P0438,W004,10,32449.8,0.0,14
O33822,2025-09-14,C3358,P0234,W005,9,53027.29,0.18,7
O33823,2025-06-04,C2302,P0110,W003,8,13690.18,0.05,11
O33824,2024-12-27,C1997,P0202,W005,2,7413.22,0.11,1
O33825,2025-03-21,C1059,P0020,W005,9,46452.94,0.03,12
O33826,2025-07-04,C0493,P0243,W005,4,18307.71,0.08,9
O33827,2025-12-06,C4155,P0292,W003,5,27689.43,0.18,12
O33828,2025-10-02,C0779,P0103,W005,7,31814.06,0.1,10
O33829,2025-05-08,C0582,P0128,W005,5,3750.15,0.17,14
O33830,2024-07-21,C2903,P0105,W003,7,38860.6,0.25,2
O33831,2025-01-14,C4846,P0163,W002,5,8416.85,0.18,2
O33832,2025-04-12,C1492,P0157,W003,7,8096.41,0.17,11
O33833,2026-01-04,C2314,P0209,W003,1,3161.69,0.22,13
O33834,2026-03-29,C4612,P0268,W002,7,17494.78,0.04,13
O33835,2024-07-23,C1169,P0219,W002,7,32419.45,0.13,14
O33836,2026-02-23,C0353,P0085,W004,6,20404.52,0.21,12
O33837,2025-12-22,C3810,P0355,W002,7,42510.12,0.04,12
O33838,2025-10-22,C0919,P0028,W004,1,1384.82,0.21,8
O33839,2025-09-28,C1128,P0279,W004,9,30996.57,0.23,3
O33840,2025-05-28,C3221,P0348,W001,9,18861.91,0.21,5
O33841,2024-08-26,C1652,P0189,W001,7,40741.68,0.04,13
O33842,2025-12-07,C1159,P0116,W001,8,31662.13,0.22,9
O33843,2024-12-25,C4318,P0135,W004,3,1636.13,0.21,14
O33844,2024-08-05,C1133,P0239,W002,8,25820.49,0.13,9
O33845,2025-02-27,C1377,P0229,W002,7,36132.62,0.17,8
O33846,2026-03-22,C0741,P0320,W001,10,7484.44,0.13,15
O33847,2026-02-27,C2108,P0316,W004,4,23732.39,0.14,1
O33848,2025-10-31,C3625,P0175,W003,4,7434.74,0.22,4
O33849,2026-04-23,C3279,P0094,W001,9,37831.96,0.14,14
O33850,2024-08-01,C0281,P0476,W001,10,29004.08,0.19,6
O33851,2025-11-21,C0928,P0469,W004,8,26054.32,0.04,2
O33852,2024-12-06,C2110,P0427,W001,8,42443.02,0.24,9
O33853,2025-01-07,C1217,P0424,W001,1,1825.68,0.03,15
O33854,2024-09-18,C1348,P0019,W001,6,32786.53,0.19,15
O33855,2024-09-07,C3630,P0263,W001,9,24732.96,0.18,14
O33856,2025-09-12,C2571,P0239,W003,2,7048.7,0.05,15
O33857,2025-12-13,C1984,P0127,W003,8,21145.86,0.22,14
O33858,2025-11-14,C1440,P0454,W002,8,42612.97,0.07,14
O33859,2025-07-27,C3251,P0202,W001,6,21490.01,0.14,8
O33860,2024-12-14,C3108,P0016,W002,2,5211.23,0.18,15
O33861,2025-12-27,C3118,P0053,W003,6,17038.47,0.08,3
O33862,2026-06-10,C0731,P0101,W005,6,28868.25,0.03,9
O33863,2025-10-07,C4101,P0077,W003,5,18793.53,0.08,14
O33864,2025-07-20,C1294,P0146,W002,1,1192.23,0.2,14
O33865,2026-05-11,C0953,P0499,W001,7,15774.99,0.21,8
O33866,2025-12-30,C3302,P0256,W002,4,11510.96,0.14,9
O33867,2025-05-25,C0750,P0399,W002,3,4213.08,0.21,12
O33868,2024-06-13,C3344,P0382,W002,4,3084.21,0.01,8
O33869,2024-07-15,C3455,P0100,W001,5,3839.48,0.19,13
O33870,2026-01-27,C3939,P0174,W005,8,15343.51,0.06,12
O33871,2025-12-17,C4621,P0330,W005,7,24726.6,0.03,12
O33872,2025-07-29,C4168,P0239,W002,5,16323.3,0.12,5
O33873,2025-01-02,C4317,P0049,W003,10,27705.6,0.2,4
O33874,2026-05-27,C4403,P0466,W004,7,7258.86,0.18,4
O33875,2025-06-21,C3006,P0389,W002,1,2844.17,0.18,11
O33876,2025-08-18,C0865,P0481,W003,2,9394.16,0.17,4
O33877,2025-04-25,C3773,P0187,W003,6,31716.77,0.13,15
O33878,2025-02-11,C2747,P0022,W005,8,35707.2,0.17,1
O33879,2025-06-25,C3490,P0046,W002,6,33960.62,0.2,7
O33880,2025-04-14,C0744,P0483,W001,4,18669.55,0.03,14
O33881,2025-04-03,C2773,P0246,W002,3,6434.85,0.13,5
O33882,2026-03-12,C1313,P0294,W004,8,24332.27,0.19,4
O33883,2025-11-15,C0575,P0028,W002,7,11411.64,0.07,9
O33884,2025-01-05,C0048,P0278,W004,7,37241.9,0.2,10
O33885,2025-08-18,C0591,P0409,W005,10,22217.54,0.24,12
O33886,2025-07-23,C0464,P0191,W003,4,17585.21,0.24,14
O33887,2024-10-12,C2375,P0098,W002,1,4050.49,0.23,3
O33888,2025-09-19,C1127,P0471,W001,8,54978.61,0.08,7
O33889,2024-07-04,C4672,P0267,W005,2,4127.96,0.02,1
O33890,2026-02-27,C1081,P0187,W004,3,15493.83,0.15,6
O33891,2025-05-19,C4694,P0166,W004,9,34148.45,0.15,6
O33892,2024-07-02,C3411,P0205,W002,2,8178.68,0.24,5
O33893,2025-07-01,C3075,P0423,W005,9,40045.14,0.0,2
O33894,2024-11-17,C0691,P0197,W001,7,18658.47,0.01,4
O33895,2024-11-18,C3659,P0105,W005,4,24574.71,0.17,13
O33896,2026-03-09,C4369,P0286,W002,3,16917.17,0.23,7
O33897,2025-06-09,C4950,P0321,W001,3,13282.85,0.01,13
O33898,2024-12-01,C2609,P0432,W003,1,5169.76,0.02,14
O33899,2025-02-07,C0319,P0414,W001,2,500.21,0.14,4
O33900,2026-04-18,C3978,P0500,W005,2,1010.16,0.14,4
O33901,2026-02-20,C1181,P0471,W001,4,23306.15,0.22,7
O33902,2025-11-27,C1029,P0003,W001,1,2872.43,0.03,6
O33903,2024-11-11,C2356,P0248,W005,5,26391.46,0.04,10
O33904,2025-08-19,C3545,P0275,W001,5,26000.81,0.14,12
O33905,2026-03-02,C4967,P0152,W004,10,18120.4,0.11,6
O33906,2025-04-17,C1664,P0067,W001,5,22248.64,0.2,11
O33907,2025-09-05,C4221,P0067,W004,1,5061.57,0.09,9
O33908,2026-05-02,C1384,P0156,W005,7,36924.27,0.14,5
O33909,2025-09-30,C1816,P0308,W001,8,12996.22,0.19,7
O33910,2026-02-23,C4738,P0213,W002,1,4157.61,0.01,11
O33911,2024-09-19,C3294,P0086,W001,3,17783.46,0.06,15
O33912,2024-09-06,C3409,P0217,W005,9,62242.38,0.05,9
O33913,2025-10-03,C0150,P0399,W004,7,12319.25,0.01,1
O33914,2026-03-16,C0693,P0317,W004,6,29832.38,0.2,1
O33915,2026-03-19,C2509,P0296,W004,4,8979.51,0.05,9
O33916,2026-04-22,C0244,P0311,W003,4,19434.57,0.05,11
O33917,2026-04-20,C2940,P0484,W001,5,2668.45,0.01,13
O33918,2026-05-22,C0304,P0448,W005,8,16699.53,0.07,1
O33919,2025-06-12,C4514,P0072,W005,2,6927.43,0.24,7
O33920,2024-08-17,C2190,P0221,W001,10,52758.88,0.18,8
O33921,2025-03-28,C1207,P0296,W004,4,9357.6,0.01,14
O33922,2025-10-08,C3817,P0153,W001,6,20834.05,0.09,14
O33923,2024-10-30,C4117,P0437,W003,5,9860.75,0.01,7
O33924,2025-01-12,C0741,P0219,W002,2,9688.57,0.09,15
O33925,2025-11-22,C1991,P0132,W003,7,39120.15,0.07,8
O33926,2025-08-20,C3064,P0121,W003,8,31632.61,0.21,15
O33927,2024-10-28,C4220,P0450,W001,1,4895.64,0.08,14
O33928,2025-11-07,C1812,P0307,W004,4,1178.27,0.07,1
O33929,2024-12-19,C2638,P0455,W002,3,13880.77,0.06,14
O33930,2024-09-07,C0746,P0149,W004,10,29362.14,0.15,8
O33931,2025-04-22,C4915,P0351,W003,8,19290.9,0.14,15
O33932,2025-04-27,C1564,P0336,W004,8,33516.26,0.17,5
O33933,2025-04-25,C3827,P0213,W005,8,32588.97,0.03,4
O33934,2026-01-14,C4346,P0061,W003,1,3141.42,0.03,9
O33935,2026-05-21,C1816,P0125,W001,4,15628.5,0.07,6
O33936,2025-10-12,C1621,P0386,W001,7,27835.59,0.01,2
O33937,2024-11-24,C4532,P0075,W002,2,7302.51,0.19,3
O33938,2024-10-10,C4700,P0085,W004,9,35255.9,0.09,3
O33939,2025-08-21,C3914,P0459,W004,6,33255.31,0.2,9
O33940,2025-04-06,C1505,P0164,W002,3,12713.96,0.17,12
O33941,2025-12-17,C0266,P0490,W004,5,2050.68,0.03,5
O33942,2025-01-30,C0916,P0365,W003,10,15144.84,0.17,9
O33943,2025-08-27,C3866,P0227,W002,2,3485.52,0.22,12
O33944,2026-05-13,C0520,P0209,W005,1,3931.85,0.03,15
O33945,2025-04-01,C4484,P0254,W004,3,13957.42,0.18,8
O33946,2025-08-16,C0870,P0164,W002,5,21445.24,0.16,8
O33947,2025-03-06,C1914,P0301,W001,6,37194.01,0.11,4
O33948,2025-05-03,C0082,P0129,W002,2,12342.62,0.23,4
O33949,2025-04-13,C1226,P0372,W002,8,7390.16,0.03,2
O33950,2024-10-14,C4237,P0154,W004,7,3280.16,0.11,11
O33951,2024-07-20,C2907,P0089,W003,1,2024.93,0.05,1
O33952,2026-03-25,C1467,P0047,W005,4,5308.96,0.22,2
O33953,2026-02-13,C1301,P0203,W001,6,2764.34,0.09,11
O33954,2024-10-11,C0274,P0407,W002,1,1075.79,0.15,10
O33955,2025-01-16,C4288,P0445,W002,1,5890.29,0.03,4
O33956,2024-08-12,C4433,P0394,W001,9,5885.35,0.12,6
O33957,2024-06-20,C0824,P0054,W005,8,45253.1,0.06,7
O33958,2025-08-20,C3068,P0331,W003,9,55930.21,0.17,9
O33959,2024-07-28,C0331,P0007,W005,6,49253.0,0.01,2
O33960,2025-09-04,C0658,P0151,W003,4,5529.18,0.07,12
O33961,2025-01-26,C0055,P0136,W002,7,9760.18,0.24,10
O33962,2025-08-30,C3382,P0314,W004,1,4996.75,0.18,9
O33963,2025-06-06,C4359,P0287,W005,10,63093.32,0.16,15
O33964,2026-04-18,C4751,P0111,W001,2,12227.62,0.02,13
O33965,2026-03-23,C2397,P0311,W003,10,41937.75,0.18,15
O33966,2024-09-24,C0920,P0206,W002,2,5296.51,0.2,5
O33967,2024-10-13,C3132,P0289,W003,3,16838.23,0.17,13
O33968,2026-01-16,C3718,P0360,W005,1,3997.5,0.2,9
O33969,2026-03-06,C3685,P0446,W001,5,19810.77,0.24,8
O33970,2024-09-20,C0778,P0354,W001,1,439.19,0.23,1
O33971,2025-10-11,C3742,P0223,W003,5,19192.05,0.0,2
O33972,2025-01-23,C4746,P0084,W002,2,8903.35,0.12,15
O33973,2025-05-11,C2118,P0081,W003,1,933.5,0.17,7
O33974,2026-02-19,C4306,P0357,W005,2,9536.88,0.21,7
O33975,2025-10-07,C3545,P0040,W001,3,4543.89,0.01,4
O33976,2025-10-28,C1556,P0198,W002,2,9168.62,0.2,9
O33977,2025-05-09,C3897,P0263,W005,3,8545.94,0.15,10
O33978,2025-07-23,C3574,P0414,W004,2,558.37,0.04,8
O33979,2026-03-31,C1898,P0253,W001,6,18700.16,0.19,5
O33980,2025-07-08,C3943,P0315,W005,3,17759.71,0.06,10
O33981,2024-10-30,C1338,P0246,W002,1,2268.22,0.08,15
O33982,2026-02-23,C0714,P0294,W002,7,26022.01,0.01,15
O33983,2025-05-07,C1342,P0436,W005,4,16870.89,0.06,7
O33984,2026-03-03,C3278,P0095,W003,1,1240.03,0.06,13
O33985,2024-11-12,C4609,P0222,W001,6,2872.16,0.21,15
O33986,2025-06-01,C0008,P0344,W004,4,6351.87,0.13,10
O33987,2025-09-01,C2110,P0114,W005,2,6232.95,0.16,14
O33988,2024-08-30,C4225,P0459,W005,8,44340.42,0.2,6
O33989,2025-03-06,C0875,P0067,W002,6,28700.75,0.14,15
O33990,2025-03-17,C2043,P0195,W001,9,32414.66,0.1,1
O33991,2026-04-05,C1154,P0051,W002,10,10178.6,0.08,13
O33992,2025-10-27,C4621,P0368,W002,3,15790.23,0.05,1
O33993,2024-08-06,C4226,P0090,W003,9,36219.15,0.13,3
O33994,2025-02-11,C2420,P0200,W002,7,2154.92,0.23,10
O33995,2025-03-25,C1374,P0201,W003,9,6084.36,0.2,11
O33996,2026-03-31,C1199,P0271,W002,7,13452.72,0.21,9
O33997,2026-05-14,C0461,P0479,W003,8,32367.97,0.04,11
O33998,2026-05-15,C2409,P0109,W005,2,4111.68,0.08,8
O33999,2024-07-09,C2056,P0163,W001,8,12317.34,0.25,12
O34000,2024-09-30,C0876,P0238,W005,10,9241.42,0.06,2
O34001,2026-05-18,C2013,P0201,W002,2,1284.48,0.24,2
O34002,2025-08-20,C4994,P0181,W004,1,980.11,0.21,4
O34003,2024-12-27,C2293,P0306,W001,1,1028.73,0.11,14
O34004,2026-04-07,C1152,P0493,W004,2,11470.85,0.13,11
O34005,2025-11-09,C2106,P0309,W005,1,4604.35,0.05,8
O34006,2025-11-13,C1174,P0190,W004,1,4101.06,0.2,15
O34007,2025-11-26,C4178,P0386,W003,3,11688.54,0.03,8
O34008,2026-05-16,C1343,P0480,W005,4,7938.15,0.15,6
O34009,2025-07-27,C0836,P0298,W005,7,47063.39,0.07,3
O34010,2026-04-06,C1828,P0226,W002,3,4066.61,0.06,8
O34011,2025-03-18,C3185,P0363,W005,1,3675.04,0.2,13
O34012,2024-10-05,C3899,P0450,W005,9,39750.48,0.17,8
O34013,2025-10-24,C1685,P0483,W005,7,31998.07,0.05,9
O34014,2025-07-08,C0397,P0146,W003,6,8673.49,0.03,15
O34015,2024-07-12,C2564,P0178,W004,6,37722.01,0.17,6
O34016,2026-05-22,C0389,P0358,W001,1,4048.75,0.15,15
O34017,2025-12-12,C0148,P0278,W001,2,12369.63,0.07,5
O34018,2025-07-04,C3903,P0109,W003,1,1966.46,0.12,2
O34019,2025-03-24,C3026,P0425,W004,4,2565.38,0.21,9
O34020,2025-03-18,C4826,P0082,W002,7,35785.69,0.19,11
O34021,2026-04-17,C2812,P0329,W001,5,20211.14,0.11,6
O34022,2026-05-23,C1743,P0431,W003,3,7798.75,0.17,1
O34023,2024-11-05,C2179,P0152,W005,7,12541.76,0.12,13
O34024,2026-03-16,C4660,P0147,W004,6,41226.27,0.01,13
O34025,2025-02-16,C1781,P0405,W001,5,4718.66,0.06,9
O34026,2026-01-27,C1899,P0326,W003,2,4476.61,0.22,4
O34027,2025-01-15,C3284,P0296,W003,6,12051.45,0.15,9
O34028,2025-08-15,C0650,P0312,W005,1,4339.37,0.06,8
O34029,2025-09-15,C0044,P0092,W004,4,11948.74,0.18,7
O34030,2024-07-08,C3338,P0006,W001,1,3062.31,0.1,5
O34031,2024-06-29,C2875,P0409,W001,7,20463.52,0.0,11
O34032,2025-07-12,C3596,P0480,W003,4,7938.15,0.15,3
O34033,2025-04-27,C1906,P0049,W004,10,33246.72,0.04,6
O34034,2025-09-15,C0126,P0390,W005,5,24108.13,0.01,15
O34035,2024-06-29,C4379,P0274,W005,1,3535.01,0.21,14
O34036,2024-06-27,C1807,P0146,W001,1,1445.58,0.03,7
O34037,2026-03-18,C3238,P0095,W004,2,2084.3,0.21,7
O34038,2026-04-09,C0270,P0360,W005,4,19188.02,0.04,8
O34039,2025-09-23,C3905,P0434,W001,9,52002.36,0.11,12
O34040,2024-09-06,C2266,P0007,W003,6,42287.92,0.15,6
O34041,2026-05-27,C3049,P0421,W005,9,25045.9,0.13,15
O34042,2025-07-16,C2989,P0217,W002,10,67702.23,0.07,11
O34043,2025-02-23,C0469,P0420,W003,7,4782.62,0.04,1
O34044,2024-12-23,C3752,P0476,W003,3,8271.53,0.23,10
O34045,2026-05-04,C4492,P0309,W004,6,24136.47,0.17,8
O34046,2026-01-29,C1712,P0001,W005,1,3422.9,0.11,2
O34047,2024-10-10,C0205,P0144,W001,7,17672.3,0.06,5
O34048,2024-09-06,C1034,P0125,W002,6,20165.81,0.2,4
O34049,2026-01-16,C1522,P0296,W005,6,13752.83,0.03,2
O34050,2025-12-16,C4023,P0031,W002,6,4873.33,0.16,2
O34051,2024-11-07,C2027,P0227,W003,8,15014.56,0.16,12
O34052,2025-01-08,C3716,P0289,W002,6,38139.6,0.06,3
O34053,2025-11-28,C4488,P0286,W003,2,13621.62,0.07,4
O34054,2025-10-17,C1954,P0205,W001,5,21253.8,0.21,13
O34055,2024-11-02,C2326,P0141,W001,8,45830.62,0.22,7
O34056,2025-11-13,C3869,P0452,W001,2,12408.17,0.11,12
O34057,2025-04-16,C2011,P0140,W004,3,2049.09,0.23,5
O34058,2025-02-12,C3989,P0265,W005,1,4170.72,0.14,8
O34059,2024-07-27,C4355,P0495,W005,1,2720.32,0.1,11
O34060,2024-11-09,C1157,P0116,W004,9,40186.56,0.12,10
O34061,2026-06-05,C4760,P0111,W003,10,61138.08,0.02,3
O34062,2025-07-31,C3906,P0437,W005,5,8665.5,0.13,14
O34063,2026-01-27,C1589,P0122,W003,10,40775.52,0.04,9
O34064,2026-03-26,C2389,P0197,W003,1,2396.25,0.11,1
O34065,2024-10-04,C2974,P0376,W005,7,22199.01,0.01,6
O34066,2026-06-06,C4042,P0004,W003,4,14406.34,0.14,13
O34067,2025-03-26,C3311,P0198,W002,1,4584.31,0.2,8
O34068,2024-11-02,C1856,P0022,W001,1,5001.16,0.07,13
O34069,2024-10-08,C0264,P0196,W002,5,11148.4,0.16,4
O34070,2026-04-01,C2881,P0500,W005,9,3964.27,0.25,13
O34071,2026-04-03,C0058,P0123,W002,10,9487.86,0.01,11
O34072,2025-07-12,C3473,P0329,W005,3,13352.98,0.02,12
O34073,2025-11-05,C1737,P0473,W005,2,10646.99,0.07,12
O34074,2025-01-06,C2732,P0241,W003,8,6666.11,0.15,12
O34075,2025-07-10,C1240,P0292,W004,1,5605.42,0.17,12
O34076,2024-11-13,C0777,P0208,W002,1,3322.57,0.22,9
O34077,2025-04-12,C4233,P0133,W004,5,1540.81,0.13,10
O34078,2026-05-14,C2123,P0258,W002,1,1206.48,0.2,5
O34079,2025-11-11,C2862,P0251,W003,2,11863.16,0.06,15
O34080,2026-04-28,C4189,P0094,W001,8,38320.74,0.02,5
O34081,2026-01-14,C1316,P0342,W005,7,4225.72,0.16,11
O34082,2026-03-15,C2321,P0451,W003,5,14949.67,0.18,12
O34083,2025-12-29,C0919,P0100,W005,5,4645.3,0.02,10
O34084,2024-10-15,C2220,P0124,W003,7,23286.66,0.07,11
O34085,2024-07-30,C3041,P0047,W002,3,5002.67,0.02,3
O34086,2024-07-29,C0371,P0038,W003,9,35554.58,0.03,4
O34087,2026-05-21,C2963,P0359,W002,6,30869.05,0.01,13
O34088,2025-02-27,C2310,P0464,W004,5,17726.64,0.07,8
O34089,2025-07-21,C3034,P0152,W004,5,8042.2,0.21,2
O34090,2024-08-09,C4288,P0486,W001,5,22047.82,0.16,2
O34091,2026-03-08,C3286,P0033,W003,5,4097.54,0.08,6
O34092,2024-07-02,C1559,P0419,W004,9,11617.53,0.24,7
O34093,2024-08-31,C3420,P0377,W005,8,4517.49,0.01,4
O34094,2024-10-11,C1521,P0032,W004,5,13940.08,0.14,14
O34095,2026-05-20,C4614,P0375,W003,5,20372.72,0.19,4
O34096,2025-01-28,C4937,P0351,W004,1,2383.32,0.15,6
O34097,2024-07-18,C4625,P0068,W005,1,6967.89,0.07,15
O34098,2026-03-21,C1630,P0076,W003,10,39494.87,0.07,14
O34099,2024-09-13,C3003,P0272,W005,3,18804.94,0.06,2
O34100,2025-05-24,C2263,P0498,W004,1,3132.15,0.15,12
O34101,2024-09-06,C4083,P0322,W003,3,13742.61,0.23,2
O34102,2025-10-10,C0197,P0481,W003,10,50932.17,0.1,1
O34103,2024-06-14,C3010,P0243,W002,8,31441.49,0.21,9
O34104,2024-10-31,C1770,P0014,W002,10,40700.52,0.07,3
O34105,2025-08-23,C1252,P0235,W005,6,40162.42,0.08,5
O34106,2026-04-21,C0681,P0130,W005,8,7928.63,0.21,4
O34107,2025-11-04,C3156,P0102,W001,1,3845.41,0.22,13
O34108,2026-01-05,C2819,P0495,W002,6,15777.87,0.13,9
O34109,2025-05-03,C4551,P0384,W004,6,33514.06,0.05,4
O34110,2025-10-14,C2553,P0122,W004,4,16480.11,0.03,3
O34111,2024-09-06,C2623,P0320,W001,10,7226.35,0.16,5
O34112,2024-11-10,C2317,P0360,W003,7,30780.78,0.12,4
O34113,2025-08-16,C3921,P0173,W001,5,10637.47,0.21,11
O34114,2024-11-19,C3112,P0154,W004,1,473.86,0.1,8
O34115,2025-05-03,C2730,P0337,W001,1,5429.02,0.25,15
O34116,2024-07-08,C0553,P0076,W003,8,25820.3,0.24,5
O34117,2024-12-28,C3218,P0364,W002,2,13425.31,0.02,1
O34118,2026-01-16,C3375,P0223,W002,5,16313.24,0.15,5
O34119,2026-01-24,C0517,P0034,W004,3,14800.56,0.15,5
O34120,2026-03-23,C4763,P0330,W005,4,12381.51,0.15,13
O34121,2025-07-16,C1243,P0093,W001,8,31021.45,0.07,1
O34122,2025-08-08,C2902,P0394,W005,2,1292.99,0.13,5
O34123,2026-03-26,C4580,P0027,W004,10,50875.86,0.16,1
O34124,2026-04-15,C4708,P0009,W003,7,27104.64,0.13,11
O34125,2025-09-15,C2990,P0449,W001,10,7948.12,0.25,15
O34126,2025-06-03,C4888,P0213,W004,7,24105.76,0.18,3
O34127,2024-11-25,C2496,P0417,W003,1,2002.62,0.22,10
O34128,2025-05-05,C1225,P0107,W002,2,5355.95,0.23,3
O34129,2024-12-31,C4177,P0305,W005,7,6226.12,0.18,13
O34130,2024-10-03,C3427,P0123,W003,8,7206.94,0.06,6
O34131,2024-06-20,C0559,P0074,W005,6,27295.35,0.22,12
O34132,2026-06-08,C3176,P0290,W005,10,27603.15,0.21,5
O34133,2026-03-13,C0315,P0193,W001,1,5245.43,0.18,12
O34134,2026-01-28,C1963,P0474,W004,2,3127.37,0.14,2
O34135,2025-02-04,C4180,P0374,W005,5,8743.74,0.18,7
O34136,2024-12-05,C3907,P0325,W002,5,6298.85,0.04,7
O34137,2025-03-19,C2748,P0096,W003,4,1699.02,0.1,15
O34138,2025-01-01,C3451,P0225,W001,1,3699.41,0.14,12
O34139,2025-10-07,C1856,P0335,W003,8,19010.1,0.22,1
O34140,2024-09-07,C0518,P0157,W004,10,12820.48,0.08,15
O34141,2025-09-03,C4107,P0232,W004,6,32557.9,0.1,1
O34142,2024-08-24,C0248,P0466,W005,4,4957.27,0.02,11
O34143,2026-02-25,C0470,P0075,W003,5,21411.67,0.05,14
O34144,2026-03-18,C2668,P0439,W003,7,11134.87,0.1,7
O34145,2025-04-12,C1831,P0140,W004,6,5215.85,0.02,15
O34146,2025-02-24,C0482,P0175,W005,4,7530.06,0.21,3
O34147,2024-09-13,C2126,P0435,W004,8,5271.18,0.14,1
O34148,2025-06-20,C4606,P0151,W004,6,6777.71,0.24,2
O34149,2024-07-18,C2760,P0085,W003,6,23245.65,0.1,10
O34150,2024-10-26,C1502,P0041,W001,3,4761.85,0.22,13
O34151,2026-02-02,C4347,P0204,W001,1,8089.93,0.03,7
O34152,2025-08-11,C4834,P0387,W004,2,10035.21,0.01,1
O34153,2024-12-04,C3822,P0128,W001,1,831.36,0.08,8
O34154,2024-10-01,C3663,P0184,W002,2,10573.33,0.09,1
O34155,2024-08-11,C0279,P0145,W003,7,34080.59,0.2,4
O34156,2025-06-07,C2368,P0264,W001,7,8008.06,0.2,3
O34157,2025-02-20,C1390,P0338,W004,9,7703.81,0.05,12
O34158,2025-11-26,C4493,P0493,W004,2,10679.75,0.19,7
O34159,2024-07-07,C2834,P0466,W002,1,1264.61,0.0,7
O34160,2025-09-25,C0765,P0086,W005,6,30648.08,0.19,4
O34161,2025-09-01,C3257,P0454,W005,2,8705.88,0.24,13
O34162,2026-01-22,C2049,P0364,W004,9,54865.7,0.11,6
O34163,2024-12-03,C3484,P0400,W001,10,31904.28,0.1,10
